"","biweek","biweek_year","species","SITE","MEI_runlag2","chla_rollmean_30","SST_rollmean_30","BK_stand_30","kelp_biomass","adults"
"3235",9,451,"MF","SIO",0.94375,-0.147019485371339,-0.367140817208673,0.384410609473172,-0.087127615620861,0.773336507958892
"3236",10,452,"MF","SIO",0.94375,-0.0197357563934168,-0.309856845438619,0.485482296731477,0.119202476069303,0.773336507958892
"3237",11,453,"MF","SIO",0.6495,0.0769372528314269,-0.210831477117839,0.678981382206246,0.335969360963202,0.773336507958892
"3238",12,454,"MF","SIO",0.6495,0.794977285430735,-0.226222528968837,1.48024048185263,0.503825019722887,0.773336507958892
"3239",13,455,"MF","SIO",0.41325,0.7034471434736,-0.0833345898621722,1.82335226228212,0.628541100912121,0.773336507958892
"3240",14,456,"MF","SIO",0.41325,0.259149274829441,0.0904490674772513,1.38049868521616,0.725196781123219,0.773336507958892
"3241",15,457,"MF","SIO",0.2555,-0.472892082379404,0.314117871162509,1.2554889667651,0.780267300471819,0.773336507958892
"3242",16,458,"MF","SIO",0.2555,-0.835095910194872,0.506827841043539,0.859181561462812,0.802626896287973,0.773336507958892
"3243",17,459,"MF","SIO",0.2555,-0.912246504855596,0.853902745413887,1.1477678263977,0.782865396394054,0.773336507958892
"3244",18,460,"MF","SIO",0.0894999999999998,-1.16559745190718,1.43409066073998,0.998820076753882,0.742582609953364,0.773336507958892
"3245",19,461,"MF","SIO",0.0894999999999998,-1.28832822904116,1.75852721240754,0.676321600962613,0.685853465723511,0.773336507958892
"3246",20,462,"MF","SIO",-0.00225000000000022,-1.18485306597248,2.04275008416402,0.40901358597685,0.584355482376138,0.773336507958892
"3247",21,463,"MF","SIO",-0.00225000000000022,-1.00517173464395,2.46672967297135,0.214184609880254,0.467623588561697,0.773336507958892
"3248",22,464,"MF","SIO",-0.114,-0.925679770535342,2.43827076944446,-0.131586951792873,0.342824815273683,0.773336507958892
"3249",23,465,"MF","SIO",-0.114,-1.0346927808587,2.04041427941788,0.0439586102873303,0.209697134778837,0.773336507958892
"3250",24,466,"MF","SIO",-0.49625,-1.10540163145584,1.66952682972716,0.18093734433476,0.14481490221666,0.773336507958892
"3251",25,467,"MF","SIO",-0.49625,-0.917335912923428,1.28084941027603,-0.19874642819477,0.0606071619186734,0.773336507958892
"3252",26,468,"MF","SIO",-0.76325,-0.842990349221324,1.03661295083768,-0.24263281871482,0.0793182423013983,0.773336507958892
"3253",1,469,"MF","SIO",-0.76325,-0.854019262256091,0.86579639965576,-0.726048059746288,0.139294388061542,0.773336507958892
"3254",2,470,"MF","SIO",-0.76325,-0.806451439821867,0.601800290691697,-0.962768590430199,0.189734016329921,0.773336507958892
"3255",3,471,"MF","SIO",-0.98875,-0.554618604176946,0.321630331587296,-0.96210364511929,0.293674441063087,0.848863114259622
"3256",4,472,"MF","SIO",-0.98875,-0.0985714713636744,-0.0434365696875245,-0.767939614333609,0.308047712651388,0.848863114259622
"3257",5,473,"MF","SIO",-1.1765,0.241815680949666,-0.399778915102989,-0.916222418666509,0.382115422975086,0.848863114259622
"3258",6,474,"MF","SIO",-1.1765,0.296769918316589,-0.611528804831749,-1.45017350332713,0.470418662202256,0.848863114259622
"3259",7,475,"MF","SIO",-1.13425,0.177957461553742,-0.623738104360851,-1.24271056632325,0.518786128381727,0.848863114259622
"3260",8,476,"MF","SIO",-1.13425,0.198488418771813,-0.620000836995919,-0.877655590633736,0.633207679822102,0.848863114259622
"3261",9,477,"MF","SIO",-1.18025,0.313326714230834,-0.499334576079456,-0.597048669429777,0.731572569937405,0.848863114259622
"3262",10,478,"MF","SIO",-1.18025,0.504253287494723,-0.321207584392166,0.123752047596513,0.826524506654597,0.848863114259622
"3263",11,479,"MF","SIO",-1.28775,0.439217131747252,-0.0880566947015338,0.857851670841006,0.95243216680337,0.848863114259622
"3264",12,480,"MF","SIO",-1.28775,0.639319491431719,-0.0226163721776394,1.01078909235026,1.11821443703235,0.848863114259622
"3265",13,481,"MF","SIO",-1.213,0.788733915189556,0.100297306157919,1.33727724000701,1.27969074274158,0.848863114259622
"3266",14,482,"MF","SIO",-1.213,0.366134184996334,0.373901767189373,1.14244826391041,1.42454432344912,0.848863114259622
"3267",15,483,"MF","SIO",-1.213,-0.0472075593153583,0.637266581966755,0.934985326906536,1.55422561441564,0.848863114259622
"3268",16,484,"MF","SIO",-1.04875,-0.273435443263489,0.793702183303131,0.991505678333888,1.6224235261004,0.848863114259622
"3269",17,485,"MF","SIO",-1.04875,-0.48602686077816,1.14325176184861,0.972222264317495,1.66776552985342,0.848863114259622
"3270",18,486,"MF","SIO",-0.66075,-0.889246999228216,1.50123547335357,0.483487460798747,1.63932997314824,0.848863114259622
"3271",19,487,"MF","SIO",-0.66075,-1.03071512576028,1.63844173467739,0.206205266149335,1.55338025816614,0.848863114259622
"3272",20,488,"MF","SIO",-0.24375,-1.08229588078619,1.89193305346775,0.0213504697163938,1.4204340183718,0.848863114259622
"3273",21,489,"MF","SIO",-0.24375,-1.09242735824912,2.1495151865231,0.113777867932865,1.23602269274481,0.848863114259622
"3274",22,490,"MF","SIO",-0.0870000000000002,-0.922199742744906,2.27829993270369,-0.282529537369412,1.02671153631598,0.848863114259622
"3275",23,491,"MF","SIO",-0.0870000000000002,-0.764851319867992,2.20162250020631,-0.543853044556987,0.81036701525591,0.848863114259622
"3276",24,492,"MF","SIO",-0.136,-0.720756618490456,2.0125109403023,-0.29250371703306,0.589795831906091,0.848863114259622
"3277",25,493,"MF","SIO",-0.136,-0.842719964566104,1.71658379954969,-0.271890412394855,0.412245489833763,0.848863114259622
"3278",26,494,"MF","SIO",-0.136,-1.03248141873684,1.37748849776934,-0.624311427177079,0.304739695728421,0.848863114259622
"3279",1,495,"MF","SIO",-0.34725,-1.0824212923285,1.02737075626202,-0.640270114638916,0.147036816661781,0.848863114259622
"3280",2,496,"MF","SIO",-0.34725,-1.10948841194163,0.822388362851721,-0.771539490671984,-0.013273393740726,0.848863114259622
"3281",3,497,"MF","SIO",-0.5155,-1.05784161016922,0.645448204476215,-1.19623827737188,-0.146863524121922,0.666444519066765
"3282",4,498,"MF","SIO",-0.5155,-0.649049495094188,0.20499173564944,-0.740486872211761,-0.259836352428067,0.666444519066765
"3283",5,499,"MF","SIO",-0.614,-0.322190294323469,-0.302306525544612,-0.797678720135337,-0.433854413742099,0.666444519066765
"3284",6,500,"MF","SIO",-0.614,-0.482734110433011,-0.395700715041915,-1.30189069899423,-0.655347851631591,0.666444519066765
"3285",7,501,"MF","SIO",-0.65625,-0.681806134970785,-0.27497133855398,-1.39764282376525,-0.860236242072968,0.666444519066765
"3286",8,502,"MF","SIO",-0.65625,-0.344551909237488,-0.352444208830801,-0.959443863875649,-1.04880154386586,0.666444519066765
"3287",9,503,"MF","SIO",-0.66275,-0.0765660324881664,-0.430914516336725,-0.644924731815286,-1.13377287277465,0.666444519066765
"3288",10,504,"MF","SIO",-0.66275,-0.228082673936848,-0.3565728861773,-0.280534701436682,-0.954884451612458,0.666444519066765
"3289",11,505,"MF","SIO",-0.6975,-0.22807152452147,-0.2533935723667,0.328555203356749,-0.756842367773377,0.666444519066765
"3290",12,506,"MF","SIO",-0.6975,0.0891753192568196,-0.0972736319708852,0.623790921400721,-0.480025583414482,0.666444519066765
"3291",13,507,"MF","SIO",-0.6975,0.116696955636118,0.0689344517804805,0.864501123950097,-0.271607336554158,0.666444519066765
"3292",14,508,"MF","SIO",-0.56225,-0.152973152084636,0.307413495231877,1.06930427971034,0.00720084470555931,0.666444519066765
"3293",15,509,"MF","SIO",-0.56225,-0.638828980691313,0.693995017019905,0.752790311717241,0.247317800613981,0.666444519066765
"3294",16,510,"MF","SIO",-0.30175,-0.64843754466879,0.849774062046815,0.277354414416691,0.40914359875632,0.666444519066765
"3295",17,511,"MF","SIO",-0.30175,-0.648408695962011,0.957435582042467,0.156334367831096,0.599439289660271,0.666444519066765
"3296",18,512,"MF","SIO",0.0697499999999998,-0.623586893573649,1.14856728575207,0.195566141174779,0.751825055732791,0.666444519066765
"3297",19,513,"MF","SIO",0.0697499999999998,-0.457685198544878,1.62750764254203,0.272699797240321,0.902570860652162,0.666444519066765
"3298",20,514,"MF","SIO",0.5155,-0.713942201772927,2.16883287653547,0.465533937404181,0.987859678699785,0.666444519066765
"3299",21,515,"MF","SIO",0.5155,-1.08667872244935,2.24518203629657,0.13971073505835,1.04864796969686,0.666444519066765
"3300",22,516,"MF","SIO",0.81,-1.28832800324045,2.12340469472171,-0.243962709336641,1.0622773289202,0.666444519066765
"3301",23,517,"MF","SIO",0.81,-1.45121646956989,2.1598558162466,-0.34170967004039,1.04342142327262,0.666444519066765
"3302",24,518,"MF","SIO",0.91425,-1.47481623038494,2.16765868391789,-0.0737367097437149,0.982004895229448,0.666444519066765
"3303",25,519,"MF","SIO",0.91425,-1.41049039293992,1.81014213625206,0.067231696169174,0.882804139790148,0.666444519066765
"3304",26,520,"MF","SIO",0.91425,-1.37280232687594,1.43951982325633,0.399039406313202,0.762786191783592,0.666444519066765
"3305",1,521,"MF","SIO",0.9505,-1.35704351044585,1.11217927859455,0.119762375731054,0.643443799630372,0.666444519066765
"3306",2,522,"MF","SIO",0.9505,-1.3221516400916,0.769005796018795,-0.372297154342243,0.529685579075859,0.666444519066765
"3307",3,523,"MF","SIO",0.969,-1.0359808744827,0.489909052083116,-0.224014350009345,0.460390656304644,0.659125988552993
"3308",4,524,"MF","SIO",0.969,-0.765975901117245,0.136685324152409,-0.426157724525942,0.466832509302531,0.659125988552993
"3309",5,525,"MF","SIO",0.9655,-0.833445175210306,-0.0431209123592995,-1.18752010551773,0.541915580289228,0.659125988552993
"3310",6,526,"MF","SIO",0.9655,-0.667682748754769,-0.0105838292411484,-1.46746208141078,0.56734387488257,0.659125988552993
"3311",7,527,"MF","SIO",1.04575,-0.380454570174182,-0.0482849285477933,-1.32782356611971,0.553484694742519,0.659125988552993
"3312",8,528,"MF","SIO",1.04575,-0.480483527982379,-0.169039567158513,-0.842413489155515,0.537991042348593,0.659125988552993
"3313",9,529,"MF","SIO",1.19475,-0.694610546313824,-0.100076590923281,-0.374291990274973,0.551613976908982,0.659125988552993
"3314",10,530,"MF","SIO",1.19475,-0.227333089875136,-0.0227173556470645,0.101808852336488,0.525385720927113,0.659125988552993
"3315",11,531,"MF","SIO",1.2785,-0.332493003860892,0.00815310648344388,0.530033632562431,0.445355723441825,0.659125988552993
"3316",12,532,"MF","SIO",1.2785,-0.951327414123849,0.0976458790025486,0.626450702644374,0.436411507150737,0.659125988552993
"3317",13,533,"MF","SIO",1.2785,-0.428921181727285,0.064578491187639,0.992835568955694,0.456976223950518,0.659125988552993
"3318",14,534,"MF","SIO",1.26125,-0.233152140420652,0.176141414916319,1.18699959974139,0.540801398585429,0.659125988552993
"3319",15,535,"MF","SIO",1.26125,-0.450440663857891,0.32551908740148,1.44034376319804,0.619544303871752,0.659125988552993
"3320",16,536,"MF","SIO",1.16175,-0.632058125300365,0.57901042906985,1.46760652094533,0.682175618366401,0.659125988552993
"3321",17,537,"MF","SIO",1.16175,-0.822626020020196,0.867526160296977,1.48954971620536,0.700143812405834,0.659125988552993
"3322",18,538,"MF","SIO",0.729,-1.07949512689432,1.05308982002024,1.54872984887634,0.647964575446199,0.659125988552993
"3323",19,539,"MF","SIO",0.729,-0.936723486979037,1.16542294228359,1.1278194670704,0.54388457372117,0.659125988552993
"3324",20,540,"MF","SIO",0.0869999999999997,-0.704841302691334,1.180132194968,1.10454638118855,0.38415517782587,0.659125988552993
"3325",21,541,"MF","SIO",0.0869999999999997,-0.370926593378069,1.24343873507337,0.905727733226515,0.150264826959487,0.659125988552993
"3326",22,542,"MF","SIO",-0.576,-0.286398555170004,1.39106140044793,0.434946453102334,-0.177862547385468,0.659125988552993
"3327",23,543,"MF","SIO",-0.576,-0.499818111969402,1.32219943296833,0.117767539798325,-0.629111835226756,0.659125988552993
"3328",24,544,"MF","SIO",-0.576,-0.646711804714372,1.22792141475219,-0.0717418738109855,-1.04306267421388,0.659125988552993
"3329",25,545,"MF","SIO",-1.208,-0.728432416264447,1.27130419786222,-0.417513435484114,-1.34438187642913,0.659125988552993
"3330",26,546,"MF","SIO",-1.208,-0.805483361030421,1.20316193357029,-0.667532872386221,-1.43454927094746,0.659125988552993
"3331",1,547,"MF","SIO",-1.62725,-0.686561207086711,1.01773715531701,-0.76594477840088,-1.54323083044964,0.659125988552993
"3332",2,548,"MF","SIO",-1.62725,-0.150178122872536,0.736228841940737,-1.00399519970661,-1.46902812794916,0.659125988552993
"3333",3,549,"MF","SIO",-1.7205,0.766394985352258,0.110410711636217,-1.02460850434482,-1.24926281197978,0.879035274620561
"3334",4,550,"MF","SIO",-1.7205,1.31429487984328,-0.259984330154196,-1.13432448064494,-1.09023021403456,0.879035274620561
"3335",5,551,"MF","SIO",-1.6945,0.928157350650668,-0.329603849453724,-1.00067047315206,-1.05414311680261,0.879035274620561
"3336",6,552,"MF","SIO",-1.6945,0.549185433792355,-0.415460344097858,-1.14562855093041,-1.06023857589877,0.879035274620561
"3337",7,553,"MF","SIO",-1.65925,0.15270787434445,-0.373845189526967,-1.28393717559966,-1.04549350807427,0.879035274620561
"3338",8,554,"MF","SIO",-1.65925,-0.0722185482603641,-0.265072585260614,-1.31917927707788,-0.937840148971558,0.879035274620561
"3339",9,555,"MF","SIO",-1.578,0.262014787568354,-0.36935035107648,-0.962768590430199,-0.863020306872034,0.879035274620561
"3340",10,556,"MF","SIO",-1.578,0.589778726792811,-0.405637356703004,-0.0378296629545826,-0.808858168919647,0.879035274620561
"3341",11,557,"MF","SIO",-1.60375,0.34087494959142,-0.309793729867187,0.00805156349819767,-0.565229093907878,0.879035274620561
"3342",12,558,"MF","SIO",-1.60375,-0.155080176147378,-0.0871602481664548,-0.0770614362982648,-0.315009025902527,0.879035274620561
"3343",13,559,"MF","SIO",-1.60375,-0.00682514866662127,0.2462912461372,0.815960116253684,-0.0256372715121096,0.879035274620561
"3344",14,560,"MF","SIO",-1.564,0.101191473432688,0.407764583150897,0.875805194235571,0.248094855379632,0.879035274620561
"3345",15,561,"MF","SIO",-1.564,-0.216509587042952,0.493545314304717,1.40443671640891,0.4925781617207,0.879035274620561
"3346",16,562,"MF","SIO",-1.18475,-0.34443789120254,0.477320980858419,1.9636557228841,0.731085879800306,0.879035274620561
"3347",17,563,"MF","SIO",-1.18475,-0.605915233124313,0.69775756818149,1.83399138725667,0.928961450729145,0.879035274620561
"3348",18,564,"MF","SIO",-0.79,-1.00804078244368,1.17797316728419,1.06265482660123,1.09890780144833,0.879035274620561
"3349",19,565,"MF","SIO",-0.79,-1.06987237610001,1.54840606493149,1.09656703745763,1.24592717152427,0.879035274620561
"3350",20,566,"MF","SIO",-0.444,-1.21635379741772,1.56777426714836,1.12848441238131,1.34840721680529,0.879035274620561
"3351",21,567,"MF","SIO",-0.444,-1.19797649423467,1.40473531549445,0.790027249128199,1.42497263121132,0.879035274620561
"3352",22,568,"MF","SIO",-0.21975,-1.17159018780092,1.42070715896051,0.768084053868174,1.46428692077049,0.879035274620561
"3353",23,569,"MF","SIO",-0.21975,-0.989039556725668,1.4243939117127,0.254746273845755,1.42499224358668,0.879035274620561
"3354",24,570,"MF","SIO",-0.21975,-0.706962518167873,1.2589560289042,-0.265240959285755,1.35862888438353,0.879035274620561
"3355",25,571,"MF","SIO",-0.357,-0.559515628866602,1.0844274616432,-0.269895576462125,1.25353749080243,0.879035274620561
"3356",26,572,"MF","SIO",-0.357,-0.596169339637242,0.909545340257475,-0.456080263516885,1.08879993837717,0.879035274620561
"3357",1,573,"MF","SIO",-0.59025,-0.654038145336479,0.791315875985318,-0.882310207810106,0.867154756890667,0.879035274620561
"3358",2,574,"MF","SIO",-0.59025,-0.724967446525532,0.534983724324067,-1.13099975409039,0.553798005658658,0.879035274620561
"3359",3,575,"MF","SIO",-0.77575,-0.872017301037549,0.319117769044476,-1.1110513947631,0.264987312356719,0.947745416203698
"3360",4,576,"MF","SIO",-0.77575,-0.825310288821916,0.0822927119070123,-1.22542198823959,-0.018616440938035,0.947745416203698
"3361",5,577,"MF","SIO",-0.8865,-0.824392585715248,-0.103106830713821,-1.28792684746512,-0.445249638610345,0.947745416203698
"3362",6,578,"MF","SIO",-0.8865,-0.755698935426837,-0.139911500342895,-1.08977314481398,-0.872625225178376,0.947745416203698
"3363",7,579,"MF","SIO",-0.94375,-0.536840886576048,-0.124558330839122,-0.793872481459094,-1.33226054947298,0.947745416203698
"3364",8,580,"MF","SIO",-0.94375,-0.366334940070845,-0.112285894064682,-0.47868840408782,-1.58452346111614,0.947745416203698
"3365",9,581,"MF","SIO",-0.88825,-0.137429835301161,-0.175377796434388,-0.231328748429352,-1.72858356171464,0.947745416203698
"3366",10,582,"MF","SIO",-0.88825,1.03766335065315,-0.342684333395082,0.0373091571782302,-1.60446865579124,0.947745416203698
"3367",11,583,"MF","SIO",-0.88825,1.05104104193562,-0.474827586081901,0.127076774151062,-1.29571310830363,0.947745416203698
"3368",12,584,"MF","SIO",-0.7545,0.842427670923295,-0.402392482789139,0.579904530880671,-0.97285557853316,0.947745416203698
"3369",13,585,"MF","SIO",-0.7545,0.94097122174275,-0.157007035058918,0.811970444388225,-0.655565006320775,0.947745416203698
"3370",14,586,"MF","SIO",-0.49025,-0.307983660027276,0.230811826224856,0.897748389495597,-0.382733149139818,0.947745416203698
"3371",15,587,"MF","SIO",-0.49025,-1.0918577476922,0.626029491258945,2.20769065198801,-0.181817958411201,0.947745416203698
"3372",16,588,"MF","SIO",-0.0530000000000002,-1.12593956154772,0.799623741678753,2.85069276763786,-0.0285641873129321,0.947745416203698
"3373",17,589,"MF","SIO",-0.0530000000000002,-1.18044457857036,0.856604672732686,2.63791026814669,0.172491582379194,0.947745416203698
"3374",18,590,"MF","SIO",0.33725,-1.2379650931087,1.05721850097907,2.45039569047011,0.33305647661569,0.947745416203698
"3375",19,591,"MF","SIO",0.33725,-1.22477594724667,1.28018025782423,1.74954333277113,0.439202671026919,0.947745416203698
"3376",20,592,"MF","SIO",0.71875,-1.32252809146476,1.45714563979115,0.886444319210123,0.531676562011415,0.947745416203698
"3377",21,593,"MF","SIO",0.71875,-1.48703575324086,1.79020572652144,0.504100765436946,0.614656482884932,0.947745416203698
"3378",22,594,"MF","SIO",0.71875,-1.6131874411041,2.21657164191224,0.110453141378316,0.696853350147068,0.947745416203698
"3379",23,595,"MF","SIO",0.84775,-1.61063255486536,2.39721118891775,-0.184117631354753,0.74957122250256,0.947745416203698
"3380",24,596,"MF","SIO",0.84775,-1.55144135064038,2.30249124490321,-0.412193872996835,0.727174806614795,0.947745416203698
"3381",25,597,"MF","SIO",0.74325,-1.53349817430384,2.1755246394663,-0.344369451284029,0.695683036258374,0.947745416203698
